,description,fdc_id,data_type,food_category_id,publication_date
5540,"Pigeon peas (red gram), mature seeds, cooked, boiled, without salt",172437,sr_legacy_food,16.0,2019-04-01
5541,"Pigeon peas (red gram), mature seeds, raw",172436,sr_legacy_food,16.0,2019-04-01
5542,"Pigeonpeas, immature seeds, cooked, boiled, drained, with salt",170517,sr_legacy_food,11.0,2019-04-01
5543,"Pigeonpeas, immature seeds, cooked, boiled, drained, without salt",170430,sr_legacy_food,11.0,2019-04-01
5544,"Pigeonpeas, immature seeds, raw",170025,sr_legacy_food,11.0,2019-04-01
5545,"Piki bread, made from blue cornmeal (Hopi)",169004,sr_legacy_food,24.0,2019-04-01
5546,"Pillsbury Golden Layer Buttermilk Biscuits, Artificial Flavor, refrigerated dough",167512,sr_legacy_food,18.0,2019-04-01
5547,"Pillsbury Grands, Buttermilk Biscuits, refrigerated dough",167921,sr_legacy_food,18.0,2019-04-01
5548,"Pillsbury, Buttermilk Biscuits, Artificial Flavor, refrigerated dough",173259,sr_legacy_food,18.0,2019-04-01
5549,"Pillsbury, Chocolate Chip Cookies, refrigerated dough",173260,sr_legacy_food,18.0,2019-04-01
5550,"Pillsbury, Cinnamon Rolls with Icing, refrigerated dough",167513,sr_legacy_food,18.0,2019-04-01
5551,"Pillsbury, Crusty French Loaf, refrigerated dough",173261,sr_legacy_food,18.0,2019-04-01
5552,"Pimento, canned",168559,sr_legacy_food,11.0,2019-04-01
5553,"Pineapple juice, canned or bottled, unsweetened, with added ascorbic acid",168187,sr_legacy_food,9.0,2019-04-01
5554,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",169947,sr_legacy_food,9.0,2019-04-01
5555,"Pineapple juice, canned, not from concentrate, unsweetened, with added vitamins A, C and E",168205,sr_legacy_food,9.0,2019-04-01
5556,"Pineapple juice, frozen concentrate, unsweetened, diluted with 3 volume water",169128,sr_legacy_food,9.0,2019-04-01
5557,"Pineapple juice, frozen concentrate, unsweetened, undiluted",169948,sr_legacy_food,9.0,2019-04-01
5558,"Pineapple, canned, extra heavy syrup pack, solids and liquids",169945,sr_legacy_food,9.0,2019-04-01
5559,"Pineapple, canned, heavy syrup pack, solids and liquids",169944,sr_legacy_food,9.0,2019-04-01
5560,"Pineapple, canned, juice pack, drained",167767,sr_legacy_food,9.0,2019-04-01
5561,"Pineapple, canned, juice pack, solids and liquids",169126,sr_legacy_food,9.0,2019-04-01
5562,"Pineapple, canned, light syrup pack, solids and liquids",169127,sr_legacy_food,9.0,2019-04-01
5563,"Pineapple, canned, water pack, solids and liquids",169125,sr_legacy_food,9.0,2019-04-01
5564,"Pineapple, frozen, chunks, sweetened",169946,sr_legacy_food,9.0,2019-04-01
5565,"Pineapple, raw, all varieties",169124,sr_legacy_food,9.0,2019-04-01
5566,"Pineapple, raw, extra sweet variety",168194,sr_legacy_food,9.0,2019-04-01
5567,"Pineapple, raw, traditional varieties",168193,sr_legacy_food,9.0,2019-04-01
5568,"Pinon Nuts, roasted (Navajo)",169821,sr_legacy_food,24.0,2019-04-01
5569,"Pitanga, (surinam-cherry), raw",169129,sr_legacy_food,9.0,2019-04-01
5570,"Pizza rolls, frozen, unprepared",168957,sr_legacy_food,22.0,2019-04-01
5571,"Pizza, cheese topping, regular crust, frozen, cooked",170317,sr_legacy_food,21.0,2019-04-01
5572,"Pizza, cheese topping, rising crust, frozen, cooked",170714,sr_legacy_food,21.0,2019-04-01
5573,"Pizza, cheese topping, thin crust, frozen, cooked",170373,sr_legacy_food,21.0,2019-04-01
5574,"Pizza, meat and vegetable topping, regular crust, frozen, cooked",170715,sr_legacy_food,21.0,2019-04-01
5575,"Pizza, meat and vegetable topping, rising crust, frozen, cooked",170716,sr_legacy_food,21.0,2019-04-01
5576,"Pizza, meat topping, thick crust, frozen, cooked",172095,sr_legacy_food,21.0,2019-04-01
5577,"Pizza, pepperoni topping, regular crust, frozen, cooked",172096,sr_legacy_food,21.0,2019-04-01
5578,"Plantains, green, boiled",168216,sr_legacy_food,9.0,2019-04-01
5579,"Plantains, green, fried",168199,sr_legacy_food,9.0,2019-04-01
5580,"Plantains, green, raw",168215,sr_legacy_food,9.0,2019-04-01
5581,"Plantains, yellow, baked",169131,sr_legacy_food,9.0,2019-04-01
5582,"Plantains, yellow, fried, Latino restaurant",168200,sr_legacy_food,9.0,2019-04-01
5583,"Plantains, yellow, raw",169130,sr_legacy_food,9.0,2019-04-01
5584,"Plums, canned, heavy syrup, drained",168183,sr_legacy_food,9.0,2019-04-01
5585,"Plums, canned, purple, extra heavy syrup pack, solids and liquids",169133,sr_legacy_food,9.0,2019-04-01
5586,"Plums, canned, purple, heavy syrup pack, solids and liquids",169132,sr_legacy_food,9.0,2019-04-01
5587,"Plums, canned, purple, juice pack, solids and liquids",169951,sr_legacy_food,9.0,2019-04-01
5588,"Plums, canned, purple, light syrup pack, solids and liquids",169952,sr_legacy_food,9.0,2019-04-01
5589,"Plums, canned, purple, water pack, solids and liquids",169950,sr_legacy_food,9.0,2019-04-01
5590,"Plums, dried (prunes), stewed, with added sugar",167752,sr_legacy_food,9.0,2019-04-01
5591,"Plums, dried (prunes), stewed, without added sugar",167751,sr_legacy_food,9.0,2019-04-01
5592,"Plums, dried (prunes), uncooked",168162,sr_legacy_food,9.0,2019-04-01
5593,"Plums, raw",169949,sr_legacy_food,9.0,2019-04-01
5594,"Plums, wild (Northern Plains Indians)",169820,sr_legacy_food,24.0,2019-04-01
5595,Poi,170431,sr_legacy_food,11.0,2019-04-01
5596,"Pokeberry shoots, (poke), cooked, boiled, drained, with salt",170518,sr_legacy_food,11.0,2019-04-01
5597,"Pokeberry shoots, (poke), cooked, boiled, drained, without salt",170433,sr_legacy_food,11.0,2019-04-01
5598,"Pokeberry shoots, (poke), raw",170432,sr_legacy_food,11.0,2019-04-01
5599,"Polish sausage, pork",174577,sr_legacy_food,7.0,2019-04-01
5600,"Pomegranate juice, bottled",167787,sr_legacy_food,9.0,2019-04-01
5601,"Pomegranates, raw",169134,sr_legacy_food,9.0,2019-04-01
5602,"Popcorn, microwave, low fat and sodium",168139,sr_legacy_food,23.0,2019-04-01
5603,"Popcorn, microwave, regular (butter) flavor, made with palm oil",173141,sr_legacy_food,23.0,2019-04-01
5604,"Popcorn, sugar syrup/caramel, fat-free",169685,sr_legacy_food,23.0,2019-04-01
5605,"Popovers, dry mix, enriched",172792,sr_legacy_food,18.0,2019-04-01
5606,"Popovers, dry mix, unenriched",175066,sr_legacy_food,18.0,2019-04-01
5607,"Pork loin, fresh, backribs, bone-in, cooked-roasted, lean only",168377,sr_legacy_food,10.0,2019-04-01
5608,"Pork loin, fresh, backribs, bone-in, raw, lean only",168376,sr_legacy_food,10.0,2019-04-01
5609,"Pork sausage rice links, brown and serve, cooked",167698,sr_legacy_food,7.0,2019-04-01
5610,"Pork sausage, link/patty, cooked, pan-fried",174578,sr_legacy_food,7.0,2019-04-01
5611,"Pork sausage, link/patty, fully cooked, microwaved",172971,sr_legacy_food,7.0,2019-04-01
5612,"Pork sausage, link/patty, fully cooked, unheated",173876,sr_legacy_food,7.0,2019-04-01
5613,"Pork sausage, link/patty, reduced fat, cooked, pan-fried",171636,sr_legacy_food,7.0,2019-04-01
5614,"Pork sausage, link/patty, reduced fat, unprepared",171635,sr_legacy_food,7.0,2019-04-01
5615,"Pork sausage, link/patty, unprepared",172934,sr_legacy_food,7.0,2019-04-01
5616,"Pork sausage, reduced sodium, cooked",173882,sr_legacy_food,7.0,2019-04-01
5617,"Pork, Leg Cap Steak, boneless, separable lean and fat, raw",169186,sr_legacy_food,10.0,2019-04-01
5618,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, cooked, braised",168370,sr_legacy_food,10.0,2019-04-01
5619,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, raw",168371,sr_legacy_food,10.0,2019-04-01
5620,"Pork, Shoulder breast, boneless, separable lean and fat, cooked, broiled",169188,sr_legacy_food,10.0,2019-04-01
5621,"Pork, Shoulder breast, boneless, separable lean and fat, raw",169187,sr_legacy_food,10.0,2019-04-01
5622,"Pork, Shoulder petite tender, boneless, separable lean and fat, raw",168369,sr_legacy_food,10.0,2019-04-01
5623,"Pork, bacon, rendered fat, cooked",168324,sr_legacy_food,10.0,2019-04-01
5624,"Pork, cured, bacon, cooked, baked",167914,sr_legacy_food,10.0,2019-04-01
5625,"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium",167712,sr_legacy_food,10.0,2019-04-01
5626,"Pork, cured, bacon, cooked, microwaved",168321,sr_legacy_food,10.0,2019-04-01
5627,"Pork, cured, bacon, pre-sliced, cooked, pan-fried",168322,sr_legacy_food,10.0,2019-04-01
5628,"Pork, cured, bacon, unprepared",168277,sr_legacy_food,10.0,2019-04-01
5629,"Pork, cured, breakfast strips, raw or unheated",168278,sr_legacy_food,10.0,2019-04-01
5630,"Pork, cured, feet, pickled",167870,sr_legacy_food,10.0,2019-04-01
5631,"Pork, cured, ham -- water added, rump, bone-in, separable lean and fat, heated, roasted",169164,sr_legacy_food,10.0,2019-04-01
5632,"Pork, cured, ham -- water added, rump, bone-in, separable lean and fat, unheated",168348,sr_legacy_food,10.0,2019-04-01
5633,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, heated, roasted",167915,sr_legacy_food,10.0,2019-04-01
5634,"Pork, cured, ham -- water added, rump, bone-in, separable lean only, unheated",167916,sr_legacy_food,10.0,2019-04-01
5635,"Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, heated, roasted",169165,sr_legacy_food,10.0,2019-04-01
5636,"Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, unheated",168347,sr_legacy_food,10.0,2019-04-01
5637,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, heated, roasted",167917,sr_legacy_food,10.0,2019-04-01
5638,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, unheated",168336,sr_legacy_food,10.0,2019-04-01
5639,"Pork, cured, ham -- water added, slice, bone-in, separable lean and fat, heated, pan-broil",169166,sr_legacy_food,10.0,2019-04-01
5640,"Pork, cured, ham -- water added, slice, bone-in, separable lean and fat, unheated",168346,sr_legacy_food,10.0,2019-04-01
5641,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, heated, pan-broil",167918,sr_legacy_food,10.0,2019-04-01
5642,"Pork, cured, ham -- water added, slice, bone-in, separable lean only, unheated",169151,sr_legacy_food,10.0,2019-04-01
5643,"Pork, cured, ham -- water added, slice, boneless, separable lean and fat, heated, pan-broil",169167,sr_legacy_food,10.0,2019-04-01
5644,"Pork, cured, ham -- water added, slice, boneless, separable lean only, heated, pan-broil",168329,sr_legacy_food,10.0,2019-04-01
5645,"Pork, cured, ham -- water added, whole, boneless, separable lean and fat, heated, roasted",168349,sr_legacy_food,10.0,2019-04-01
5646,"Pork, cured, ham -- water added, whole, boneless, separable lean and fat, unheated",168345,sr_legacy_food,10.0,2019-04-01
5647,"Pork, cured, ham -- water added, whole, boneless, separable lean only, heated, roasted",169148,sr_legacy_food,10.0,2019-04-01
5648,"Pork, cured, ham -- water added, whole, boneless, separable lean only, unheated",169149,sr_legacy_food,10.0,2019-04-01
5649,"Pork, cured, ham and water product, rump, bone-in, separable lean and fat, heated, roasted",168350,sr_legacy_food,10.0,2019-04-01
5650,"Pork, cured, ham and water product, rump, bone-in, separable lean and fat, unheated",169163,sr_legacy_food,10.0,2019-04-01
5651,"Pork, cured, ham and water product, rump, bone-in, separable lean only, heated, roasted",168332,sr_legacy_food,10.0,2019-04-01
5652,"Pork, cured, ham and water product, rump, bone-in, separable lean only, unheated",169152,sr_legacy_food,10.0,2019-04-01
5653,"Pork, cured, ham and water product, shank, bone-in, separable lean and fat, heated, roasted",168351,sr_legacy_food,10.0,2019-04-01
5654,"Pork, cured, ham and water product, shank, bone-in, separable lean and fat, unheated",169162,sr_legacy_food,10.0,2019-04-01
5655,"Pork, cured, ham and water product, shank, bone-in, separable lean only, heated, roasted",169150,sr_legacy_food,10.0,2019-04-01
5656,"Pork, cured, ham and water product, shank, bone-in, unheated, separable lean only",169154,sr_legacy_food,10.0,2019-04-01
5657,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, heated, pan-broil",168352,sr_legacy_food,10.0,2019-04-01
5658,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, unheated",169161,sr_legacy_food,10.0,2019-04-01
5659,"Pork, cured, ham and water product, slice, bone-in, separable lean only, heated, pan-broil",168325,sr_legacy_food,10.0,2019-04-01
5660,"Pork, cured, ham and water product, slice, bone-in, separable lean only, unheated",169153,sr_legacy_food,10.0,2019-04-01
5661,"Pork, cured, ham and water product, slice, boneless, separable lean and fat, heated, pan-broil",169168,sr_legacy_food,10.0,2019-04-01
5662,"Pork, cured, ham and water product, slice, boneless, separable lean only, heated, pan-broil",168326,sr_legacy_food,10.0,2019-04-01
5663,"Pork, cured, ham and water product, whole, boneless, separable lean and fat, heated, roasted",169169,sr_legacy_food,10.0,2019-04-01
5664,"Pork, cured, ham and water product, whole, boneless, separable lean and fat, unheated",169160,sr_legacy_food,10.0,2019-04-01
5665,"Pork, cured, ham and water product, whole, boneless, separable lean only, heated, roasted",168327,sr_legacy_food,10.0,2019-04-01
5666,"Pork, cured, ham and water product, whole, boneless, separable lean only, unheated",168328,sr_legacy_food,10.0,2019-04-01
5667,"Pork, cured, ham with natural juices, rump, bone-in, separable lean and fat, heated, roasted",169170,sr_legacy_food,10.0,2019-04-01
5668,"Pork, cured, ham with natural juices, rump, bone-in, separable lean and fat, unheated",168344,sr_legacy_food,10.0,2019-04-01
5669,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, heated, roasted",167919,sr_legacy_food,10.0,2019-04-01
5670,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, unheated",168337,sr_legacy_food,10.0,2019-04-01
5671,"Pork, cured, ham with natural juices, shank, bone-in, separable lean and fat, heated, roasted",169171,sr_legacy_food,10.0,2019-04-01
5672,"Pork, cured, ham with natural juices, shank, bone-in, separable lean and fat, unheated",168343,sr_legacy_food,10.0,2019-04-01
5673,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, heated, roasted",167920,sr_legacy_food,10.0,2019-04-01
5674,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, unheated",168338,sr_legacy_food,10.0,2019-04-01
5675,"Pork, cured, ham with natural juices, slice, bone-in, separable lean and fat, heated, pan-broil",169172,sr_legacy_food,10.0,2019-04-01
5676,"Pork, cured, ham with natural juices, slice, bone-in, separable lean and fat, unheated",168342,sr_legacy_food,10.0,2019-04-01
5677,"Pork, cured, ham with natural juices, slice, bone-in, separable lean only, heated, pan-broil",168330,sr_legacy_food,10.0,2019-04-01
5678,"Pork, cured, ham with natural juices, slice, bone-in, separable lean only, unheated",168339,sr_legacy_food,10.0,2019-04-01
5679,"Pork, cured, ham with natural juices, slice, boneless, separable lean and fat, heated, pan-broil",168353,sr_legacy_food,10.0,2019-04-01
5680,"Pork, cured, ham with natural juices, slice, boneless, separable lean only, heated, pan-broil",168333,sr_legacy_food,10.0,2019-04-01
5681,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, heated, roasted",168354,sr_legacy_food,10.0,2019-04-01
5682,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, unheated",168341,sr_legacy_food,10.0,2019-04-01
5683,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean only, unheated",168340,sr_legacy_food,10.0,2019-04-01
5684,"Pork, cured, ham with natural juices, spiral slice, meat only, boneless, separable lean only, heated, roasted",168331,sr_legacy_food,10.0,2019-04-01
5685,"Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, heated, roasted",168355,sr_legacy_food,10.0,2019-04-01
5686,"Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, unheated",169159,sr_legacy_food,10.0,2019-04-01
5687,"Pork, cured, ham with natural juices, whole, boneless, separable lean only, heated, roasted",168334,sr_legacy_food,10.0,2019-04-01
5688,"Pork, cured, ham with natural juices, whole, boneless, separable lean only, unheated",168335,sr_legacy_food,10.0,2019-04-01
5689,"Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted",167871,sr_legacy_food,10.0,2019-04-01
5690,"Pork, cured, ham, boneless, extra lean and regular, roasted",168296,sr_legacy_food,10.0,2019-04-01
5691,"Pork, cured, ham, boneless, extra lean and regular, unheated",168295,sr_legacy_food,10.0,2019-04-01
5692,"Pork, cured, ham, boneless, low sodium, extra lean (approximately 5% fat), roasted",168111,sr_legacy_food,10.0,2019-04-01
5693,"Pork, cured, ham, boneless, low sodium, extra lean and regular, roasted",169906,sr_legacy_food,10.0,2019-04-01
5694,"Pork, cured, ham, boneless, regular (approximately 11% fat), roasted",167872,sr_legacy_food,10.0,2019-04-01
5695,"Pork, cured, ham, center slice, country-style, separable lean only, raw",168282,sr_legacy_food,10.0,2019-04-01
5696,"Pork, cured, ham, center slice, separable lean and fat, unheated",168283,sr_legacy_food,10.0,2019-04-01
5697,"Pork, cured, ham, extra lean (approximately 4% fat), canned, roasted",168280,sr_legacy_food,10.0,2019-04-01
5698,"Pork, cured, ham, extra lean (approximately 4% fat), canned, unheated",168279,sr_legacy_food,10.0,2019-04-01
5699,"Pork, cured, ham, extra lean and regular, canned, roasted",167886,sr_legacy_food,10.0,2019-04-01
5700,"Pork, cured, ham, extra lean and regular, canned, unheated",167885,sr_legacy_food,10.0,2019-04-01
5701,"Pork, cured, ham, low sodium, lean and fat, cooked",168110,sr_legacy_food,10.0,2019-04-01
5702,"Pork, cured, ham, patties, unheated",167873,sr_legacy_food,10.0,2019-04-01
5703,"Pork, cured, ham, regular (approximately 13% fat), canned, roasted",168281,sr_legacy_food,10.0,2019-04-01
5704,"Pork, cured, ham, rump, bone-in, separable lean and fat, heated, roasted",168356,sr_legacy_food,10.0,2019-04-01
5705,"Pork, cured, ham, rump, bone-in, separable lean and fat, unheated",168367,sr_legacy_food,10.0,2019-04-01
5706,"Pork, cured, ham, rump, bone-in, separable lean only, heated, roasted",169173,sr_legacy_food,10.0,2019-04-01
5707,"Pork, cured, ham, rump, bone-in, separable lean only, unheated",169174,sr_legacy_food,10.0,2019-04-01
5708,"Pork, cured, ham, separable fat, boneless, heated",169155,sr_legacy_food,10.0,2019-04-01
5709,"Pork, cured, ham, separable fat, boneless, unheated",169156,sr_legacy_food,10.0,2019-04-01
5710,"Pork, cured, ham, shank, bone-in, separable lean and fat, heated, roasted",168357,sr_legacy_food,10.0,2019-04-01
5711,"Pork, cured, ham, shank, bone-in, separable lean and fat, unheated",168358,sr_legacy_food,10.0,2019-04-01
5712,"Pork, cured, ham, shank, bone-in, separable lean only, heated, roasted",169175,sr_legacy_food,10.0,2019-04-01
5713,"Pork, cured, ham, shank, bone-in, separable lean only, unheated",169176,sr_legacy_food,10.0,2019-04-01
5714,"Pork, cured, ham, slice, bone-in, separable lean and fat, heated, pan-broil",168359,sr_legacy_food,10.0,2019-04-01
